ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	description	entrezgene_id	gene_biotype
ENSG00000001629	4462.924546211755	0.11873554233505967	0.13486082113357423	0.8804302193700637	0.37862629181820323	0.545080536095244	ANKIB1	ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215]	54467	protein_coding
ENSG00000001630	4896.777563508082	0.23455257899738824	0.07010329184058504	3.345814052937215	8.204139355405188e-4	0.004748736802332903	CYP51A1	cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649]	1595	protein_coding
ENSG00000001631	788.1756159053456	1.0909327845399932	0.31114693362009344	3.50616595139584	4.5461168083649726e-4	0.0029478493501878065	KRIT1	KRIT1 ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573]	889	protein_coding
ENSG00000002016	508.48722675798604	0.12301021478244327	0.16701823689069975	0.7365076836665672	0.4614217932379654	0.6213723798735167	RAD52	RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]	5893	protein_coding
ENSG00000002330	3943.5993230985973	-0.058973696259618055	0.10876400044487382	-0.542217057283659	0.5876689860397646	0.7262400017437811	BAD	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]	572	protein_coding
ENSG00000002549	5705.6785650759675	-0.14346551868299837	0.07905581147775063	-1.8147371584867624	0.06956431175397797	0.15939356478765046	LAP3	leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449]	51056	protein_coding
ENSG00000002586	11169.898361745194	-0.2029093010825016	0.17790043092875374	-1.1405779065468566	0.2540456155598881	0.4118285089861218	CD99	CD99 molecule (Xg blood group) [Source:HGNC Symbol;Acc:HGNC:7082]	4267	protein_coding
ENSG00000002587	1282.6205029990542	0.6269877059925735	0.20482001322146515	3.0611642687213005	0.0022047809683584047	0.010509683480750745	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]	9957	protein_coding
ENSG00000002746	89.56040281415525	0.18274953838231117	0.291532706824674	0.6268577559368514	0.5307524804040418	0.6808588336381047	HECW1	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]	23072	protein_coding
ENSG00000002822	2299.7016444966316	-0.23498523805429608	0.11559910874335959	-2.0327599460648473	0.042076781616772696	0.10847590006765008	MAD1L1	mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762]	8379	protein_coding
ENSG00000002834	38792.32172929815	0.27177683097212496	0.059038274505655235	4.603400645560731	4.156475302092195e-6	5.6689250256979865e-5	LASP1	LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513]	3927	protein_coding
ENSG00000002919	1248.820358019401	0.14461384325989715	0.16110569630165883	0.8976333337656673	0.3693810617567906	0.5360822552119655	SNX11	sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]	29916	protein_coding
ENSG00000003056	8390.396182183373	-0.1529047135253357	0.08000072372415809	-1.9112916284676376	0.055967114286161225	0.13558326969638743	M6PR	mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]	4074	protein_coding
ENSG00000003137	640.0984841230382	0.18356576105264283	0.11261909989746113	1.629970060316395	0.10310782487658379	0.21579295111234276	CYP26B1	cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581]	56603	protein_coding
ENSG00000003147	246.42237379029385	0.3509820198120292	0.18562579649905045	1.890804114684699	0.05865049772055687	0.14048745841205817	ICA1	islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343]	3382	protein_coding
ENSG00000003249	321.9226940736442	0.5129141310653937	0.1960979815414992	2.615601277654397	0.008907050161776724	0.03240351643259125	DBNDD1	dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]	79007	protein_coding
ENSG00000003393	2627.726452650548	-0.36603504557637667	0.14431818280786315	-2.5363058102227805	0.011202885601223862	0.038780511060744205	ALS2	alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443]	57679	protein_coding
ENSG00000003400	240.35049505359868	-0.1928279459309777	0.14946121137077273	-1.2901537740961022	0.19699727233767803	0.3437158401892728	CASP10	caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]	843	protein_coding
ENSG00000003402	3897.8112764496223	-0.02069694520698667	0.1250120667918659	-0.16555957947199818	0.8685035591176777	0.9233430887443348	CFLAR	CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]	8837	protein_coding
ENSG00000003436	2326.732083398039	-0.3543157763992698	0.14866280400569182	-2.383351900087289	0.017155785950989714	0.05388586244464519	TFPI	tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760]	7035	protein_coding
ENSG00000003509	227.28652059304687	0.6001375182439594	0.19581394642893013	3.0648354174393644	0.0021778980997451533	0.010417374514383359	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816]	55471	protein_coding
ENSG00000003756	4695.162066004396	-0.17588758468095528	0.1712041113237124	-1.0273560799505999	0.3042528244597228	0.46730562941015064	RBM5	RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902]	10181	protein_coding
ENSG00000003987	96.63437677020663	-0.7015811843385057	0.21437588644277866	-3.272668376934139	0.0010653739538894651	0.005888666485459242	MTMR7	myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454]	9108	protein_coding
ENSG00000003989	2083.988227064276	0.21045036648395943	0.17937397589003135	1.1732491596940464	0.24069590346028266	0.3962603224722748	SLC7A2	solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]	6542	protein_coding
ENSG00000004059	3798.3568847638326	-0.09680203638025438	0.12237421568155404	-0.7910329462879306	0.428924766060973	0.5936486699267781	ARF5	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]	381	protein_coding
ENSG00000004142	1104.1127256186646	-0.013046705657485818	0.12635785312718814	-0.10325203645517295	0.9177629414460765	0.9539750266010264	POLDIP2	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]	26073	protein_coding
ENSG00000004399	2957.2030195425305	0.28851387506041265	0.08500765657614981	3.3939751627191614	6.88859398728717e-4	0.004138920983189901	PLXND1	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]	23129	protein_coding
ENSG00000004455	7700.60328518735	-0.08666941228586929	0.07063669615777225	-1.2269743207169088	0.2198322427188225	0.37027049803752565	AK2	adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362]	204	protein_coding
ENSG00000004468	45.49676672910113	-2.2750055477693825	0.8220040070280471	-2.767633160323218	0.005646497310072441	0.022373084330500257	CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	952	protein_coding
ENSG00000004478	13347.995365606826	-0.3537667533383092	0.07101690886465051	-4.981443982763952	6.31115544004194e-7	1.144681687600277e-5	FKBP4	FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720]	2288	protein_coding
ENSG00000004487	5383.872156461869	-0.2374479656927375	0.16063316280838388	-1.4782001520818242	0.13935421322414007	0.2692083274288177	KDM1A	lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]	23028	protein_coding
ENSG00000004534	4906.45159236584	-0.45628457920687543	0.15999232305013	-2.8519154576179813	0.004345665674320548	0.018045516706340973	RBM6	RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903]	10180	protein_coding
ENSG00000004660	487.2744317152106	-0.3137438048414607	0.15216288016656174	-2.0618944942289996	0.03921778183913445	0.10274925372374476	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]	84254	protein_coding
ENSG00000004700	4443.452458271135	0.18332296099115722	0.10791350300828421	1.6987953859405716	0.0893577433084763	0.19317164571381532	RECQL	RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948]	5965	protein_coding
ENSG00000004766	973.5846048148599	0.24667059576452502	0.11909201850136254	2.0712605166038296	0.038334456934900424	0.10116179199141405	VPS50	VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]	55610	protein_coding
ENSG00000004776	13.458265118817181	-0.6180502266045425	0.3894716327272461	-1.5868940756395833	0.11253663693727449	0.2305020780255133	HSPB6	heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511]	126393	protein_coding
ENSG00000004777	684.7233439699073	0.4127207305472092	0.24352371878222392	1.6947865801782256	0.09011591415131794	0.19434450615384688	ARHGAP33	Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]	115703	protein_coding
ENSG00000004779	3115.816981607864	-0.16919432761870062	0.07854572283801838	-2.154087091000781	0.031233342697800745	0.08645633834666898	NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]	4706	protein_coding
ENSG00000004799	64.68760281139676	-1.5698283410311538	0.2815910111648214	-5.574852459023626	2.4773974013389062e-8	6.704940584053364e-7	PDK4	pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812]	5166	protein_coding
ENSG00000004838	20.399210674948254	-0.18016727329850393	0.3894408929126662	-0.46263059832010817	0.6436291722498073	0.7678665036474887	ZMYND10	zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412]	51364	protein_coding
ENSG00000004864	2643.6747785027746	0.18787608042353687	0.10775215326519662	1.7435946728706335	0.08122979287659741	0.17980850477492177	SLC25A13	solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]	10165	protein_coding
ENSG00000004866	2792.1995245828816	-0.25353637008175195	0.11478973711505201	-2.2087024193429095	0.02719534604795743	0.07757223346779459	ST7	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]	7982	protein_coding
ENSG00000004866	2792.1995245828816	-0.25353637008175195	0.11478973711505201	-2.2087024193429095	0.02719534604795743	0.07757223346779459	ST7	suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]	93655	protein_coding
ENSG00000004897	8729.869557103655	0.27351217423401647	0.1238787821672366	2.2079017039800606	0.027251126042525286	0.07763404746780828	CDC27	cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728]	996	protein_coding
ENSG00000004948	14.965119582035872	6.968309189550663	1.8567464486519174	3.7529675603311228	1.7475347659306448e-4	0.0013218116403657721	CALCR	calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440]	799	protein_coding
ENSG00000004961	3186.488858540169	-0.35083286615050047	0.11401970290425396	-3.076949485170174	0.0020913073798022068	0.01008324508069561	HCCS	holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]	3052	protein_coding
ENSG00000004975	4151.170442625459	-0.12443460735449785	0.0885377692513372	-1.4054409593408463	0.15989019418142295	0.2969971073420882	DVL2	dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086]	1856	protein_coding
ENSG00000005001	484.20381707963134	-1.6066867097270332	0.2692153991464295	-5.968034201688206	2.4012904195127334e-9	8.360472699293453e-8	PRSS22	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]	64063	protein_coding
ENSG00000005007	13755.517268041262	-0.47779557864410876	0.09913313897137473	-4.8197362012522875	1.4374817054155878e-6	2.3161841851097446e-5	UPF1	UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]	5976	protein_coding
ENSG00000005020	1609.0850749494634	0.26994360808813866	0.1609526407553583	1.6771617217417534	0.0935108619755634	0.19996605160422562	SKAP2	src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687]	8935	protein_coding
ENSG00000005022	23621.89905714471	-0.1538217477844649	0.1251114009726498	-1.2294782616820936	0.21889254333023117	0.36904659604903434	SLC25A5	solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991]	292	protein_coding
ENSG00000005059	2077.07937122938	0.04209640445940524	0.10515229092234293	0.4003374923185865	0.6889079568748253	0.8018645576156619	MCUB	mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076]	55013	protein_coding
ENSG00000005075	2143.8159328153884	-0.27555803066738105	0.1366198591266703	-2.016969073375277	0.043698740829790896	0.1116808284172653	POLR2J	RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197]	5439	protein_coding
ENSG00000005100	4858.657803496588	-0.17325405179707168	0.06891047392712989	-2.5141903969530235	0.011930600465490613	0.040739854768433566	DHX33	DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718]	56919	protein_coding
ENSG00000005156	1698.1348977153418	0.34507511831856935	0.1029440894748358	3.352063436365828	8.021163703860605e-4	0.004674064989251321	LIG3	DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600]	3980	protein_coding
ENSG00000005175	1985.2503558697786	0.31557339560264797	0.14961681188252582	2.1092108007917303	0.03492639004233332	0.09412193442563453	RPAP3	RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151]	79657	protein_coding
ENSG00000005187	18.034992390028094	-0.407972380771448	0.3527926824621626	-1.1564082846735446	0.24751419447577364	0.40421970451983447	ACSM3	acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522]	6296	protein_coding
ENSG00000005189	166.7763272630056	0.32768256783582894	0.42688099695656145	0.7676204145230978	0.442712730458082	0.604909971416503	REXO5	RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661]	81691	protein_coding
ENSG00000005194	3165.0232404071903	-0.2209054812143876	0.061503747755387514	-3.59174016668012	0.00032847726835124144	0.002243326519242559	CIAPIN1	cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050]	57019	protein_coding
ENSG00000005238	1115.7113293246725	0.5221639795628613	0.1837720842912706	2.841367237992766	0.004492055114012076	0.0185477972928681	ATOSB	atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666]	80256	protein_coding
ENSG00000005243	15.666886296067542	-0.22105152897535618	0.4286060513925094	-0.5157452356474578	0.6060323561519612	0.7400890419668393	COPZ2	COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356]	51226	protein_coding
ENSG00000005249	392.79960148620023	0.49400691248243633	0.19126393305760525	2.5828545120090696	0.009798663406640295	0.03490490458247161	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]	5577	protein_coding
ENSG00000005302	1296.1392223747443	0.03579310040002573	0.12148308705328612	0.2946344323990203	0.7682731559091324	0.8567209996894091	MSL3	MSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:7370]	10943	protein_coding
ENSG00000005339	7858.213216738554	-0.7927963021278602	0.10128719295427327	-7.827211703712364	4.988087600528429e-15	6.399993507455781e-13	CREBBP	CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348]	1387	protein_coding
ENSG00000005379	379.5064462758853	0.6482353311156857	0.23008706787055835	2.8173479592532678	0.004842203452967822	0.019705848237232045	TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]	9256	protein_coding
ENSG00000005436	793.8723416349231	0.5044844607026975	0.11733485474997411	4.299527721559725	1.7116246610061802e-5	1.9096604611564121e-4	GCFC2	GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317]	6936	protein_coding
ENSG00000005448	742.7734358571457	0.16644161463052032	0.10276137509820872	1.6196904184228031	0.10529879547058207	0.21918663194169385	WDR54	WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]	84058	protein_coding
ENSG00000005469	293.278208176313	0.8072552186755743	0.1421018067294274	5.680823046906429	1.3404810777909608e-8	3.8859929487341723e-7	CROT	carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366]	54677	protein_coding
ENSG00000005483	2690.767943093312	-0.8110824568737796	0.1636155948931731	-4.957244188143231	7.15000905306225e-7	1.2784216186875303e-5	KMT2E	lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541]	55904	protein_coding
ENSG00000005486	1781.3275088794467	-2.5079307356586956e-4	0.24521886465059453	-0.0010227315664446026	0.9991839784155452	0.9995446425717738	RHBDD2	rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082]	57414	protein_coding
ENSG00000005700	4647.389250081069	0.12508293667683448	0.11868415123321838	1.0539144053955636	0.29192210699242727	0.4539518164733548	IBTK	inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853]	25998	protein_coding
ENSG00000005801	1387.9063226890596	-0.30869955793170717	0.09505586465466682	-3.24755930686862	0.001163994029041216	0.006305498538086056	ZNF195	zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986]	7748	protein_coding
ENSG00000005810	2937.9733677958607	-0.41412780927072357	0.307985756881829	-1.3446329903808512	0.17874378411752578	0.32075273459162845	MYCBP2	MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386]	23077	protein_coding
ENSG00000005812	2060.0924955853134	0.2333682860446196	0.2283862911013605	1.0218138966189	0.3068689908548269	0.4702293051283132	FBXL3	F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599]	26224	protein_coding
ENSG00000005882	1251.3327862248766	0.40698029066474445	0.14346553525834854	2.836780903036163	0.004557087184870808	0.018789280584430763	PDK2	pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810]	5164	protein_coding
ENSG00000005884	91873.81537924238	-0.3620081822292986	0.1212122555206105	-2.9865641941440813	0.002821315978599555	0.012839072418868322	ITGA3	integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139]	3675	protein_coding
ENSG00000005889	2714.0983924504176	-0.6864939323275873	0.2184952228427205	-3.1419173535970004	0.00167845406287183	0.008507073134314173	ZFX	zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869]	7543	protein_coding
ENSG00000005893	10931.768492466028	-0.03494368307670267	0.15066962721885646	-0.23192254286223807	0.8165981751660218	0.8889622840188205	LAMP2	lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501]	3920	protein_coding
ENSG00000006007	2693.244215251226	0.13264016728403227	0.08105494041338195	1.6364229818387943	0.10175109258822419	0.21376059581489126	GDE1	glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644]	51573	protein_coding
ENSG00000006015	1337.5703072631366	-0.05292819694401989	0.10258920504728997	-0.5159236482982968	0.6059077366399834	0.7400672989528647	REX1BD	required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098]	55049	protein_coding
ENSG00000006025	253.76567848627755	1.5072355146680243	0.4666857853543424	3.2296580739514478	0.001239383458983947	0.006646337690069873	OSBPL7	oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387]	114881	protein_coding
ENSG00000006062	1912.3754768870574	-0.31457664376543676	0.5021800028642877	-0.6264220836576202	0.5310381283674837	0.6810361263108025	MAP3K14	mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853]	9020	protein_coding
ENSG00000006118	3299.5030324508557	0.10137937792166918	0.1945068692258714	0.5212123269741298	0.6022188678378182	0.7374363235084471	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	54972	protein_coding
ENSG00000006125	104.58503109484944	-0.06794887520806511	0.19588920531062112	-0.34687401534106344	0.7286859687969547	0.8295345626298934	AP2B1	adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563]	163	protein_coding
ENSG00000006194	1205.0086851611584	-0.2477350487407373	0.17331143167269525	-1.429421281387795	0.152883185320291	0.28768363647247047	ZNF263	zinc finger protein 263 [Source:HGNC Symbol;Acc:HGNC:13056]	10127	protein_coding
ENSG00000006210	142.51331456512165	0.8582052495147777	0.20824384596226916	4.121155396209271	3.769770311368773e-5	3.691710756511455e-4	CX3CL1	C-X3-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:10647]	6376	protein_coding
ENSG00000006282	1542.5258112882932	-0.19665514363688621	0.24646804247598628	-0.7978930723079305	0.42493254393618607	0.5900090442208147	SPATA20	spermatogenesis associated 20 [Source:HGNC Symbol;Acc:HGNC:26125]	64847	protein_coding
ENSG00000006327	12552.297618735982	0.4342555705629889	0.12565218587007185	3.4560128624584556	5.48229159585491e-4	0.003434363229826469	TNFRSF12A	TNF receptor superfamily member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	51330	protein_coding
ENSG00000006432	2034.782169975117	0.1141495925414658	0.07698294017651952	1.482790762209449	0.13813001118487225	0.26740256565923093	MAP3K9	mitogen-activated protein kinase kinase kinase 9 [Source:HGNC Symbol;Acc:HGNC:6861]	4293	protein_coding
ENSG00000006451	3379.8809642277656	0.20030525653347464	0.11171691217100686	1.79297165165883	0.07297745704566128	0.16529071956223085	RALA	RAS like proto-oncogene A [Source:HGNC Symbol;Acc:HGNC:9839]	5898	protein_coding
ENSG00000006453	1858.875048885005	0.16438557680502885	0.10499114817780508	1.5657089160186899	0.11741677800722446	0.23783720111768883	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1 [Source:HGNC Symbol;Acc:HGNC:21649]	55971	protein_coding
ENSG00000006459	135.28325138246035	-0.7171703230954651	0.27879512134664325	-2.5723919401149162	0.010099847965420346	0.03570244725939534	KDM7A	lysine demethylase 7A [Source:HGNC Symbol;Acc:HGNC:22224]	80853	protein_coding
ENSG00000006468	3224.4725286242606	0.010480566339998285	0.19442214985854517	0.053906236237093265	0.9570098680936407	0.9776104491097367	ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	2115	protein_coding
ENSG00000006530	844.2042974016935	-0.08538826068747717	0.09743895288598142	-0.8763257214739836	0.3808529858259836	0.5471158847802876	AGK	acylglycerol kinase [Source:HGNC Symbol;Acc:HGNC:21869]	55750	protein_coding
ENSG00000006534	271.36459665174004	-0.1157426493933674	0.3183008336957229	-0.3636265983016892	0.7161368619910192	0.820938823346257	ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	221	protein_coding
ENSG00000006555	6.372285906083948	0.7119334010200034	0.5224006076390658	1.3628112039101772	0.17294201918279978	0.3130987143736682	TTC22	tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]	55001	protein_coding
ENSG00000006576	4090.269359978657	0.09073461267434664	0.13796379029588404	0.6576697587080831	0.5107503586636635	0.6636785183798186	PHTF2	putative homeodomain transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:13411]	57157	protein_coding
ENSG00000006606	35.40151613644178	0.1892051301615706	0.29705613707775747	0.6369339210522496	0.5241678864164276	0.6750817307600387	CCL26	C-C motif chemokine ligand 26 [Source:HGNC Symbol;Acc:HGNC:10625]	10344	protein_coding
ENSG00000006607	1893.106103574685	0.3287676504894279	0.18528249026657725	1.7744129519006884	0.07599486904223854	0.1707020425220132	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2 [Source:HGNC Symbol;Acc:HGNC:16460]	9855	protein_coding
ENSG00000006625	2582.2552599547	0.3815239403769628	0.11218302091177113	3.4009062804345493	6.716284969389558e-4	0.004059378473683758	GGCT	gamma-glutamylcyclotransferase [Source:HGNC Symbol;Acc:HGNC:21705]	79017	protein_coding
ENSG00000006634	153.346725644858	-0.4242920161650599	0.20518644613959736	-2.067836468478992	0.038655403152268564	0.10171817726566379	DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	10926	protein_coding
ENSG00000006638	137.29502004697397	0.7965317431458295	0.25847362841110066	3.081675094060083	0.0020583937731444755	0.00996964785545718	TBXA2R	thromboxane A2 receptor [Source:HGNC Symbol;Acc:HGNC:11608]	6915	protein_coding
ENSG00000006652	4496.659104694644	-0.210426809776724	0.11834387244910528	-1.7780963679992787	0.07538802887201573	0.16966898101015462	IFRD1	interferon related developmental regulator 1 [Source:HGNC Symbol;Acc:HGNC:5456]	3475	protein_coding
